date,year,open,high,low,ets_price,volume,sp500_close,carbon_index,coal_price,stoxx50,close_ma5,volume_ma5,close_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,high_close_ratio,low_close_ratio
2021-02-03,2021,34.8,37.72,34.8,37.39,346,3830.17,0.011976048,63.75,3597,34.382,293.8,0.087487639,33.972,374.3,0.100612269,33.709,425.75,0.109199324,31.04316667,10042.83333,0.204451865,-0.965547571,28.78458333,10983.79167,0.298959223,-0.968499038,0.008825889,-0.069269858
2021-02-04,2021,37.51,38.08,36.76,37.23,395,3871.74,-0.019417476,65,3633,35.05,364.6,0.062196862,34.292,402.2,0.085675959,33.8375,437.8,0.100258589,31.2265,9702.283333,0.192256577,-0.959287934,28.87391667,10987.08333,0.289399025,-0.964048694,0.02283105,-0.012624228
2021-02-05,2021,37.48,38.51,37.48,38.15,239,3886.83,0.00952381,66.45,3647,36.102,395,0.056728159,34.69,399.4,0.099740559,34.004,435.1,0.121926832,31.42683333,9275.5,0.21393077,-0.974233195,28.9735,10988.63333,0.316720451,-0.978250253,0.009436435,-0.017562254
2021-02-08,2021,39.3,39.3,38.51,38.56,192,3915.59,0.010309278,68.25,3668,37.252,308,0.035112209,35.236,270,0.094335339,34.2105,440.3,0.127139329,31.6375,8916.833333,0.218806796,-0.978467692,29.07916667,10988.85,0.326035249,-0.982527744,0.019190871,-0.00129668
2021-02-09,2021,38.08,38.32,37.58,38.21,134,3911.23,-0.019417476,68.6,3654,37.908,261.2,0.007966656,35.728,251.8,0.069469324,34.393,424.5,0.110981886,31.83633333,8674.8,0.200201028,-0.984552958,29.184,10988.50833,0.309279057,-0.987805442,0.002878828,-0.01648783
2021-02-10,2021,38.16,39.65,37.6,39.28,195,3909.88,0.038461538,68,3641,38.286,231,0.025962493,36.334,262.4,0.081081081,34.6795,403.1,0.132657622,32.0345,8262.25,0.226178027,-0.976398681,29.2825,10990.09167,0.341415521,-0.982256745,0.009419552,-0.042769857
2021-02-11,2021,39.26,40,38.87,38.71,3107,3916.38,0.012820513,67.35,3662,38.582,773.4,0.003317609,36.816,569,0.051445024,34.9435,547,0.107788287,32.23566667,7944.966667,0.200843786,-0.608934797,29.36683333,11015.5,0.318153699,-0.717942899,0.033324722,0.004133299
2021-02-12,2021,38.19,40.11,37.36,39.97,608,3934.83,0.007633588,67,3689,38.946,847.2,0.026292816,37.524,621.1,0.065184948,35.3595,556.5,0.130389287,32.44866667,7458.416667,0.231791753,-0.918481358,29.46158333,11020.53333,0.356682007,-0.944830256,0.003502627,-0.065298974
2021-02-15,2021,40.01,40.11,39.38,39.47,1128,2750.706582,0.018867925,65.3,3732,39.128,1034.4,0.008740544,38.19,671.2,0.033516627,35.756,605.6,0.103870679,32.66733333,7096.516667,0.208240648,-0.841048777,29.55425,11029.09167,0.335510121,-0.897725032,0.016214847,-0.002280213
2021-02-16,2021,40.39,40.39,38.82,38.81,1607,3932.59,-0.028571429,65.6,3720,39.248,1329,-0.011159804,38.578,795.1,0.00601379,36.0465,622.5,0.076664863,32.8685,6774.833333,0.180765779,-0.762798593,29.63183333,11041.925,0.309740088,-0.854463782,0.040711157,0.000257666
2021-02-17,2021,38.91,39.14,38,38.04,2778,3931.33,-0.017241379,65.35,3697,39,1845.6,-0.024615385,38.643,1038.3,-0.015604379,36.3075,706.3,0.047717414,33.04833333,6461.05,0.151041404,-0.570038926,29.71016667,11065.03333,0.280369795,-0.748938849,0.02891693,-0.001051525
2021-02-18,2021,38.19,38.58,37.78,38.27,529,3913.97,-0.020833333,65.55,3675,38.912,1330,-0.016498766,38.747,1051.7,-0.012310631,36.5195,726.95,0.047933296,33.22566667,6114.85,0.15182038,-0.913489292,29.79808333,11069.34167,0.284310792,-0.952210347,0.00810034,-0.012803763
2021-02-19,2021,38.21,38.65,37.32,37.36,354,3906.71,-0.017094017,65.95,3714,38.39,1279.2,-0.026829904,38.668,1063.2,-0.03382642,36.679,731.3,0.018566482,33.388,5694.733333,0.118964898,-0.9378373,29.87433333,11071.86667,0.25057184,-0.968027072,0.034528908,-0.001070664
2021-02-22,2021,37.36,38.03,36.53,37.91,324,3876.5,0.030769231,65.95,3700,38.078,1118.4,-0.004411996,38.603,1076.4,-0.017951973,36.9195,673.2,0.026828641,33.5515,5325.083333,0.129904773,-0.939155882,29.95091667,11074.20833,0.265737554,-0.97074283,0.003165392,-0.036402005
2021-02-23,2021,38.26,38.69,37.49,38.61,180,3881.37,0.048076923,65.9,3680,38.038,833,0.015037594,38.643,1081,-0.000853971,37.1855,666.4,0.038307943,33.72616667,4986.883333,0.144808433,-0.963905312,30.04483333,11075.5,0.28507952,-0.983747912,0.002072002,-0.029008029
2021-02-24,2021,38.56,39.2,38.23,39.09,720,3925.43,-0.025316456,65.7,3702,38.248,421.4,0.022014223,38.624,1133.5,0.012065037,37.479,697.95,0.042984071,33.892,4491.133333,0.153369527,-0.839684118,30.14525,11081.25833,0.296721706,-0.93502543,0.002814019,-0.022000512
2021-02-25,2021,39.05,39.05,38.18,38.2,192,3829.34,-0.005813953,65.8,3688,38.234,354,-0.000889261,38.573,842,-0.009669976,37.6945,705.5,0.013410444,34.04766667,3951.1,0.121956473,-0.951405938,30.24041667,11082.65,0.263210108,-0.982675624,0.022251309,-0.00052356
2021-02-26,2021,37.8,37.93,37.17,37.23,1363,3811.15,-0.006369427,66.15,3627,38.208,555.8,-0.025596734,38.299,917.5,-0.027911956,37.9115,769.3,-0.017976076,34.17566667,3442.566667,0.08937158,-0.604074479,30.32408333,11093.66667,0.22773703,-0.877137105,0.018802041,-0.001611604
2021-03-01,2021,37.51,38.08,37.04,37.07,612,3901.82,0,65.4,3701,38.04,613.4,-0.025499474,38.059,865.9,-0.025985969,38.1245,768.55,-0.027659379,34.31016667,2914.366667,0.080437771,-0.790005833,30.39633333,11098.38333,0.21955499,-0.944856834,0.027245751,-0.00080928
2021-03-02,2021,36.92,38.21,36.78,38.29,1524,3870.29,0.066666667,66.15,3705,37.976,882.2,0.00826838,38.007,857.6,0.007445997,38.2925,826.35,-6.53E-05,34.4465,2430.05,0.111578825,-0.37285241,30.48008333,11110.7,0.256230161,-0.862834925,-0.002089318,-0.039435884
2021-03-03,2021,38.19,38.19,37.13,37.41,1444,3819.72,0.010752688,65.7,3710,37.64,1027,-0.006110521,37.944,724.2,-0.014073371,38.2935,881.25,-0.023071801,34.57633333,2129.15,0.081953938,-0.321795083,30.53816667,11122.31667,0.225024423,-0.870170933,0.02085004,-0.00748463
2021-03-04,2021,37.56,38.29,36.65,38.1,1538,3768.47,0.013333333,65.2,3703,37.62,1296.2,0.012759171,37.927,825.1,0.004561394,38.337,938.4,-0.006182017,34.7185,1796.366667,0.097397641,-0.143827355,30.60766667,11135,0.244786165,-0.861876965,0.004986877,-0.038057743
2021-03-05,2021,38.12,39.01,37.77,38.96,355,3841.94,0.083333333,65.25,3666,37.966,1094.6,0.02618132,38.087,825.2,0.022921207,38.3775,944.2,0.015178164,34.87283333,1277.466667,0.117202024,-0.722106252,30.68266667,11137.875,0.269772293,-0.968126775,0.001283368,-0.030544148
2021-03-08,2021,39.17,39.24,38.25,39.07,577,3821.35,0.026666667,65.5,3765,38.366,1087.6,0.01834958,38.203,850.5,0.022694553,38.403,963.45,0.017368435,35.009,873.8166667,0.115998743,-0.339678422,30.7715,11142.425,0.269681361,-0.94821594,0.004351165,-0.02098797
2021-03-09,2021,39.09,40.71,39.09,40.58,1361,3875.44,0.047619048,66,3790,38.824,1055,0.045229755,38.4,968.6,0.056770833,38.5215,1024.8,0.053437691,35.17666667,655.4,0.15360561,1.076594446,30.87658333,11153.59167,0.314264586,-0.877976526,0.003203549,-0.036717595
2021-03-10,2021,40.62,41.68,40.52,41.47,1181,3898.81,0.015384615,65.8,3818,39.636,1002.4,0.046271067,38.638,1014.7,0.073295719,38.631,1074.1,0.073490202,35.3535,643.1833333,0.173009744,0.83617942,31.00233333,11162.25,0.337641253,-0.894196958,0.005063902,-0.022908126
2021-03-11,2021,41.93,42.53,41.05,41.85,623,3939.34,0.005154639,65.8,3844,40.386,819.4,0.036250186,39.003,1057.8,0.072994385,38.788,949.9,0.078941941,35.51683333,638.7166667,0.178314508,-0.024606633,31.11916667,11166.25,0.344830356,-0.944206873,0.016248507,-0.01911589
2021-03-12,2021,41.74,42.79,41.47,42.77,801,3943.34,0.03,66.05,3832,41.148,908.6,0.039418684,39.557,1001.6,0.081224562,38.928,959.55,0.098695027,35.702,633.8666667,0.197972102,0.263672697,31.25491667,11172.925,0.368424701,-0.928308836,0.000467617,-0.030395137
2021-03-15,2021,42.16,43.2,41.98,42.29,2412,3968.94,0.00952381,66.35,3829,41.792,1275.6,0.011916156,40.079,1181.6,0.055166047,39.069,1023.75,0.082443881,35.87633333,664.0333333,0.178771521,2.632347774,31.38425,11193,0.347491178,-0.784508175,0.021518089,-0.007330338
2021-03-16,2021,42.17,42.5,41.4,41.47,5810,3962.71,-0.039215686,66.3,3850,41.97,2165.4,-0.011913271,40.397,1610.2,0.026561378,39.202,1233.9,0.057854191,36.0515,752.7833333,0.150298878,6.718024221,31.51191667,11241.33333,0.316010081,-0.483157395,0.024837232,-0.001687967
2021-03-17,2021,41.75,42.52,41.56,42.86,4431,3974.12,0.034013605,67.55,3852,42.248,2815.4,0.014485893,40.942,1908.9,0.046846759,39.443,1316.55,0.086631341,36.253,818.5,0.182246986,4.413561393,31.63816667,11094.74167,0.354692908,-0.600621616,-0.007932804,-0.030331311
2021-03-18,2021,43.24,43.55,42.2,42.28,1496,3915.46,-0.015706806,68.1,3871,42.334,2990,-0.00127557,41.36,1904.7,0.022243714,39.6435,1364.9,0.066505228,36.4405,836.05,0.160247527,0.789366665,31.76725,10952.71667,0.330930439,-0.863412882,0.030037843,-0.001892148
2021-03-19,2021,41.74,42.15,41.49,41.84,1484,3913.1,-0.035714286,68.45,3857,42.148,3126.6,-0.007307583,41.648,2017.6,0.004610065,39.8675,1421.4,0.049476391,36.608,857.3,0.14291958,0.73101598,31.8915,10789.15,0.311948325,-0.86245441,0.007409178,-0.008365201
2021-03-22,2021,41.97,42.61,41.84,42.73,166,3940.59,0.0375,68.5,3773,42.236,2677.4,0.011696183,42.014,1976.5,0.017041938,40.1085,1413.5,0.06536021,36.78583333,857.2,0.161588474,-0.806346244,32.02666667,10641.59167,0.334200666,-0.98440083,-0.002808331,-0.020828458
2021-03-23,2021,42.29,42.29,41.54,41.32,270,3910.52,0,68.5,3773,42.206,1569.4,-0.020992276,42.088,1867.4,-0.018247481,40.244,1418,0.026736905,36.91966667,850.9666667,0.119186703,-0.682713776,32.14575,10446.26667,0.285395426,-0.974153446,0.023475315,0.005324298
2021-03-24,2021,40.79,40.79,40.79,41.49,2,3889.14,0.074074074,68.5,3772,41.932,683.6,-0.010540876,42.09,1749.5,-0.014255167,40.364,1382.1,0.027896145,37.063,834.95,0.119445269,-0.997604647,32.267,10305.58333,0.285833824,-0.99980593,-0.016871535,-0.016871535
2021-03-25,2021,40.79,40.79,39.66,40.26,19,3909.52,-0.027906977,68.5,3770,41.528,388.2,-0.030533616,41.931,1689.1,-0.039851184,40.467,1373.45,-0.005115279,37.19933333,831.45,0.08227746,-0.977148355,32.37925,10172.26667,0.243388899,-0.998132176,0.013164431,-0.01490313
2021-03-26,2021,41,41.3,41,41.63,106,3974.54,0.006060606,68.5,3809,41.486,112.6,0.00347105,41.817,1619.6,-0.004471866,40.687,1310.6,0.023176936,37.35,831.4833333,0.1145917,-0.872516988,32.502,9981.425,0.280844256,-0.989380274,-0.007926976,-0.015133317
2021-03-29,2021,41.93,41.93,41.93,41.75,1,3971.09,0.032051282,70.6,3830,41.29,79.6,0.011140712,41.763,1378.5,-0.00031128,40.921,1280.05,0.020258547,37.48616667,827.4833333,0.113744181,-0.998791516,32.63041667,9761.708333,0.279481057,-0.999897559,0.004311377,0.004311377
2021-03-30,2021,42.22,42.27,41.82,41.95,56,3958.55,0.012048193,70,3872,41.416,36.8,0.012893568,41.811,803.1,0.003324484,41.104,1206.65,0.020581938,37.6375,822.9333333,0.114579874,-0.931950745,32.76575,9560.85,0.280300314,-0.99414278,0.007628129,-0.003098927
2021-03-31,2021,42.38,42.53,41.95,42.45,35,3972.89,0.032679739,70.05,3866,41.608,43.4,0.020236493,41.77,363.5,0.016279627,41.356,1136.2,0.026453235,37.78616667,814.4,0.123427004,-0.957023576,32.90391667,9408.7,0.290119971,-0.996280039,0.00188457,-0.011778563
2021-04-01,2021,42.5,42.5,42.5,42.37,1,4019.87,-0.028436019,70.2,3893,42.03,39.8,0.00808946,41.779,214,0.014145863,41.5695,1059.35,0.019256907,37.91466667,811.85,0.117509495,-0.998768245,33.04683333,9235.216667,0.28211982,-0.999891719,0.003068209,0.003068209
2021-04-05,2021,42.37,42.37,42.37,42.37,0,4077.91,0,70.2,3325.868694,42.178,18.6,0.004552136,41.832,65.6,0.012860968,41.74,1041.6,0.015093436,38.0405,806.9666667,0.11381291,-1,33.18533333,9080.791667,0.276768854,-1,0,0
2021-04-06,2021,42.75,43.95,42.75,44.14,14,4073.94,0,70.3,3920,42.656,21.2,0.034789947,41.973,50.4,0.051628428,41.9935,1013.45,0.051115054,38.20233333,805.7333333,0.155426806,-0.982624524,33.34516667,8827.525,0.323730076,-0.998414052,-0.004304486,-0.031490711
2021-04-07,2021,43.88,44.05,43.88,43.76,8,4079.95,0.007518797,68.8,3909,43.018,11.6,0.017248594,42.217,24.2,0.036549257,42.1525,945.8,0.038135342,38.35566667,798.3666667,0.140900519,-0.989979542,33.50241667,8672.166667,0.30617443,-0.999077509,0.006627057,0.00274223
2021-04-08,2021,43.53,43.53,43.5,43.38,16,4097.17,-0.037037037,67.2,3925,43.204,7.8,0.004073697,42.406,25.6,0.022968448,42.248,887.55,0.026794168,38.5195,788.25,0.126182842,-0.979701871,33.65575,8504.766667,0.288932798,-0.998118702,0.003457815,0.002766252
2021-04-09,2021,43.6,43.6,43.42,43.56,7,4128.8,-0.013071895,67.55,3926,43.442,9,0.002716265,42.736,24.4,0.019281168,42.3335,856.75,0.028972327,38.68833333,784.55,0.12592082,-0.991077688,33.81533333,8287.116667,0.288173018,-0.999155315,0.000918274,-0.003213958
2021-04-12,2021,43.8,44.5,43.8,44.39,11,4127.99,0.043478261,68.35,3915,43.846,11.2,0.012407061,43.012,14.9,0.032037571,42.4145,817.25,0.046576053,38.90066667,777.7666667,0.141111549,-0.985856941,33.98891667,8016.166667,0.30601397,-0.998627773,0.002478036,-0.013291282
2021-04-13,2021,44.34,44.41,43.94,43.76,5,4141.59,0,68.85,3917,43.77,9.4,-0.000228467,43.213,15.3,0.012658228,42.488,696.9,0.029937865,39.10433333,775.4166667,0.119057564,-0.993551854,34.15208333,7816.708333,0.281327396,-0.999360345,0.014853748,0.004113346
2021-04-14,2021,43.87,43.88,43.47,43.73,28,4124.66,0.023121387,69.15,3928,43.764,13.4,-0.000776894,43.391,12.5,0.00781268,42.601,407.8,0.026501725,39.28316667,754.7333333,0.113199462,-0.962900804,34.30408333,7605.283333,0.274775355,-0.996318349,0.003430139,-0.005945575
2021-04-15,2021,43.84,44.32,43.84,44.08,5,4170.42,0.044117647,70.2,3942,43.904,11.2,0.004008746,43.554,9.5,0.012076962,42.662,186.5,0.03323801,39.47083333,736.45,0.116773989,-0.993210673,34.47266667,7427.791667,0.278694231,-0.999326852,0.005444646,-0.005444646
2021-04-16,2021,44.53,44.53,44.53,44.33,1,4185.47,0.042372881,71.6,3983,44.058,10,0.00617368,43.75,9.5,0.013257143,42.7645,111.75,0.036607466,39.6425,734.5333333,0.118244309,-0.998638591,34.6415,7234.9,0.279678998,-0.999861781,0.004511617,0.004511617
