date,year,open,high,low,ets_price,volume,sp500_close,carbon_index,coal_price,stoxx50,close_ma5,volume_ma5,close_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,high_close_ratio,low_close_ratio
2018-01-16,2018,7.81,7.89,7.76,8.03,57,2776.42,0.043478261,95.35,3607,7.864,138.2,0.02110885,7.804,138.5,0.028959508,7.8665,511,0.020784339,7.592833333,8369.933333,0.057576223,-0.99318991,7.02175,6247.591667,0.143589561,-0.990876484,-0.01743462,-0.03362391
2018-01-17,2018,8.03,8.16,8.03,8.16,14,2802.56,0.021276596,95.2,3599,7.922,141,0.030042918,7.839,121.9,0.040949101,7.904,425,0.032388664,7.604833333,8233.35,0.073001819,-0.998299599,7.04625,6247.708333,0.158062799,-0.997759178,0,-0.015931373
2018-01-18,2018,8.27,8.5,8.23,8.47,130,2798.03,0.047244094,95,3605,8.056,94,0.051390268,7.911,114.4,0.070661105,7.9515,425.9,0.065207822,7.6215,8052.283333,0.111329791,-0.983855511,7.07275,6248.791667,0.197553992,-0.979195978,0.003541913,-0.028335301
2018-01-19,2018,8.53,8.77,8.53,8.74,198,2810.3,0.036585366,95.2,3639,8.236,120.2,0.061194755,8.009,132.8,0.091272319,7.999,171.05,0.09263658,7.643833333,7863.75,0.143405359,-0.974821173,7.100416667,6250.441667,0.230913679,-0.968322239,0.003432494,-0.02402746
2018-01-22,2018,8.79,8.79,8.54,8.73,214,2832.97,0.048192771,95.25,3654,8.426,122.6,0.036078804,8.118,130,0.075388027,8.0355,160.55,0.086428971,7.669333333,7618.35,0.138299722,-0.971909928,7.128,6252.225,0.224747475,-0.965772185,0.006872852,-0.021764032
2018-01-23,2018,8.78,9,8.78,8.99,108,2839.13,0,95.25,3659,8.618,132.8,0.043165468,8.241,135.5,0.090887028,8.077,158.2,0.113037019,7.699666667,7329.8,0.167583012,-0.985265628,7.158416667,6253.125,0.255864309,-0.982728636,0.001112347,-0.023359288
2018-01-24,2018,8.95,9.44,8.95,9.43,159,2837.54,0.027027027,95.15,3641,8.872,161.8,0.0628945,8.397,151.4,0.123020126,8.1405,166.15,0.158405503,7.737833333,7159.466667,0.218687402,-0.977791642,7.193166667,6254.45,0.310966426,-0.9745781,0.001060445,-0.050901379
2018-01-25,2018,9.42,9.42,9.08,9.22,224,2839.25,-0.022900763,95.2,3617,9.022,180.6,0.021946353,8.539,137.3,0.079751727,8.1945,155.35,0.125144914,7.768666667,6978.933333,0.186818845,-0.967903405,7.226166667,6256.316667,0.275918537,-0.964196186,0.021691974,-0.015184382
2018-01-26,2018,9.21,9.3,8.99,9.07,297,2872.87,0,95.3,3638,9.088,200.4,-0.001980634,8.662,160.3,0.047102286,8.239,155.7,0.100861755,7.794666667,6794.8,0.163616148,-0.956290104,7.257083333,6258.791667,0.249813401,-0.952546751,0.025358324,-0.008820287
2018-01-29,2018,9.14,9.14,8.91,8.98,134,2853.53,-0.031746032,91.2,3634,9.138,184.4,-0.017290436,8.782,153.5,0.022546117,8.2805,146.15,0.084475575,7.816666667,6620.916667,0.148827292,-0.979761111,7.28725,6259.908333,0.232289272,-0.978593936,0.017817372,-0.0077951
2018-01-30,2018,8.94,8.95,8.79,8.86,139,2822.43,0.0125,90.85,3603,9.112,190.6,-0.027655838,8.865,161.7,-0.000564016,8.3345,150.1,0.063051173,7.833,6444.866667,0.131111962,-0.978432448,7.31625,6261.066667,0.211002904,-0.97779931,0.010158014,-0.007900677
2018-01-31,2018,8.82,9.28,8.78,9.26,130,2823.81,0.058823529,89.6,3600,9.078,184.8,0.020048469,8.975,173.3,0.031754875,8.407,147.6,0.101463066,7.855333333,6301.8,0.17881694,-0.979370973,7.3475,6262.15,0.260292617,-0.979240357,0.002159827,-0.051835853
2018-02-01,2018,9.34,9.34,9.1,9.25,47,2821.98,-0.01369863,87.75,3567,9.084,149.4,0.018273888,9.053,165,0.021760742,8.482,139.7,0.090544683,7.880333333,6102.316667,0.173808215,-0.992298007,7.378583333,6262.541667,0.253628181,-0.99249506,0.00972973,-0.016216216
2018-02-02,2018,9.25,9.25,8.86,8.94,81,2762.13,-0.013605442,88.4,3521,9.058,106.2,-0.013027158,9.073,153.3,-0.014658878,8.541,143.05,0.046715841,7.900666667,5933,0.13155008,-0.986347548,7.404833333,6263.216667,0.207319544,-0.987067348,0.034675615,-0.008948546
2018-02-05,2018,8.68,8.78,8.65,9.05,73,2648.94,0.02,87.25,3477,9.072,94,-0.002425044,9.105,139.2,-0.006040637,8.6115,134.6,0.050920281,7.925666667,5635.016667,0.14185978,-0.987045291,7.431916667,6263.825,0.217720866,-0.988345779,-0.029834254,-0.044198895
2018-02-06,2018,8.98,8.98,8.7,8.78,108,2695.14,0.009345794,85.5,3391,9.056,87.8,-0.030477032,9.084,139.2,-0.033465434,8.6625,137.35,0.013564214,7.948666667,5426.283333,0.104587772,-0.980096874,7.456666667,6264.725,0.177469826,-0.982760616,0.022779043,-0.009111617
2018-02-07,2018,8.73,8.98,8.68,8.97,71,2681.66,0.035714286,85.65,3452,8.998,76,-0.003111803,9.038,130.4,-0.007523788,8.7175,140.9,0.028964726,7.975666667,5288.783333,0.124670874,-0.986575362,7.483583333,6265.316667,0.198623654,-0.988667772,0.001114827,-0.032329989
2018-02-08,2018,8.95,9.08,8.86,9.1,27,2581,-0.018181818,83.65,3358,8.968,72,0.014719001,9.026,110.7,0.008198538,8.7825,124,0.036151438,8.004166667,5072.833333,0.13690786,-0.994677531,7.511333333,6265.541667,0.211502618,-0.995690716,-0.002197802,-0.026373626
2018-02-09,2018,9.06,9.23,9.06,9.21,12,2619.55,0.032258065,82.25,3307,9.022,58.2,0.020837952,9.04,82.2,0.01880531,8.851,121.25,0.040560389,8.0295,4871.816667,0.147020362,-0.997536853,7.538583333,6265.641667,0.221714955,-0.998084793,0.002171553,-0.016286645
2018-02-12,2018,9.13,9.36,9.13,9.46,112,2656,0.051724138,82.45,3372,9.104,66,0.039103691,9.088,80,0.040933099,8.935,116.75,0.058757694,8.062166667,4692.783333,0.173381845,-0.976133567,7.567916667,6266.575,0.250013764,-0.982127398,-0.010570825,-0.034883721
2018-02-13,2018,9.48,9.9,9.48,9.87,60,2662.94,0.0625,84.45,3341,9.322,56.4,0.058785668,9.189,72.1,0.074110349,9.027,116.9,0.093386507,8.102,4540.383333,0.218217724,-0.986785257,7.5995,6267.075,0.298769656,-0.990426156,0.003039514,-0.039513678
2018-02-14,2018,9.89,9.92,9.59,9.58,190,2698.63,0.048780488,85.05,3376,9.444,80.2,0.014400678,9.221,78.1,0.038932871,9.098,125.7,0.052978677,8.137666667,4323.566667,0.177241634,-0.9560548,7.628583333,6268.616667,0.255803284,-0.969690283,0.035490605,0.001043841
2018-02-15,2018,9.66,9.66,9.5,9.52,73,2731.2,-0.041666667,84.9,3385,9.528,89.4,-0.000839631,9.248,80.7,0.029411765,9.1505,122.85,0.040380307,8.173166667,4199.983333,0.16478721,-0.982618979,7.657666667,6269.225,0.243198537,-0.988355818,0.014705882,-0.00210084
2018-02-16,2018,9.62,9.62,9.4,9.5,47,2732.22,0,85.15,3426,9.586,96.4,-0.008971417,9.304,77.3,0.021066208,9.1885,115.3,0.033901072,8.208666667,3984.35,0.157313409,-0.988203848,7.686666667,6269.616667,0.235906331,-0.992503529,0.012631579,-0.010526316
2018-02-19,2018,9.64,9.82,9.55,9.86,63,2750.706582,0.03030303,85.2,3404,9.666,86.6,0.02007035,9.385,76.3,0.05061268,9.245,107.75,0.066522445,8.245333333,3727.416667,0.195827943,-0.983098214,7.719416667,6270.141667,0.277298587,-0.98995238,-0.004056795,-0.031440162
2018-02-20,2018,9.85,9.85,9.63,9.7,154,2716.26,-0.011494253,85.65,3435,9.632,105.4,0.007059801,9.477,80.9,0.023530653,9.2805,110.05,0.045202306,8.2775,3521.233333,0.171851404,-0.956265324,7.75175,6271.425,0.251330345,-0.975444177,0.015463918,-0.007216495
2018-02-21,2018,9.59,9.59,9.48,9.54,127,2701.33,-0.034482759,85.6,3427,9.624,92.8,-0.00872818,9.534,86.5,0.000629327,9.286,108.45,0.027353005,8.308166667,3357.183333,0.148267769,-0.962170669,7.782,6272.483333,0.225905937,-0.979752836,0.00524109,-0.006289308
2018-02-22,2018,9.42,9.74,9.4,9.7,86,2703.96,0.115384615,86,3438,9.66,95.4,0.004140787,9.594,92.4,0.011048572,9.31,101.55,0.04189044,8.343333333,3181.65,0.162604874,-0.97297,7.80875,6273.2,0.242196254,-0.986290888,0.004123711,-0.030927835
2018-02-23,2018,9.72,9.86,9.65,9.79,177,2747.3,0,85.8,3438,9.718,121.4,0.007408932,9.652,108.9,0.014297555,9.346,95.55,0.047506955,8.378166667,2932.55,0.168513398,-0.939642973,7.834583333,6274.666667,0.249587832,-0.97179133,0.007150153,-0.014300306
2018-02-26,2018,9.68,9.68,9.5,9.61,238,2779.6,-0.103448276,83.55,3466,9.668,156.4,-0.005999173,9.667,121.5,-0.005896348,9.3775,100.75,0.024793388,8.412833333,2782.75,0.142302435,-0.914473093,7.85725,6276.65,0.223074231,-0.962081684,0.007284079,-0.01144641
2018-02-27,2018,9.56,10.14,9.55,10.13,126,2744.28,0.058510638,82.05,3452,9.754,150.8,0.038548288,9.693,128.1,0.045084081,9.441,100.1,0.072979557,8.453666667,2636.766667,0.198296597,-0.952214202,7.882833333,6277.7,0.285070935,-0.979928955,0.000987167,-0.057255676
2018-02-28,2018,10.13,10.15,9.96,10.08,130,2713.83,0.013793103,81.55,3438,9.862,151.4,0.02210505,9.743,122.1,0.034588936,9.482,100.1,0.063066864,8.495833333,2445.983333,0.186463953,-0.946851641,7.909583333,6278.783333,0.274403414,-0.979295352,0.006944444,-0.011904762
2018-03-01,2018,10.08,10.08,9.93,9.97,379,2677.67,0.010752688,79.2,3391,9.916,210,0.005445744,9.788,152.7,0.018594197,9.518,116.7,0.047488968,8.538166667,2292.75,0.167697984,-0.834696325,7.9355,6281.941667,0.25637956,-0.939668335,0.011033099,-0.004012036
2018-03-02,2018,9.95,10.1,9.91,10.12,167,2691.25,-0.005434783,78.95,3324,9.982,208,0.013824885,9.85,164.7,0.027411168,9.577,121,0.05669834,8.585666667,2099.683333,0.178708701,-0.920464197,7.96075,6283.283333,0.271237007,-0.973421539,-0.001976285,-0.020750988
2018-03-05,2018,10.02,10.36,9.96,10.34,201,2720.94,0.057142857,80.05,3359,10.128,200.6,0.02093207,9.898,178.5,0.044655486,9.6415,127.4,0.072447233,8.6355,1943.633333,0.197382896,-0.896585433,7.987833333,6284.958333,0.294468671,-0.968018881,0.001934236,-0.036750484
2018-03-06,2018,10.27,10.5,10.25,10.45,237,2728.12,0.025974026,81.1,3357,10.192,222.8,0.025313972,9.973,186.8,0.047829139,9.725,133.85,0.074550129,8.690666667,1750.5,0.202439399,-0.864610111,8.017083333,6286.9,0.303466556,-0.962302566,0.004784689,-0.019138756
2018-03-07,2018,10.38,10.63,10.33,10.62,118,2726.8,0.018181818,81.5,3377,10.3,220.4,0.031067961,10.081,185.9,0.053466918,9.8075,136.2,0.082844762,8.747666667,1403.4,0.214038029,-0.915918484,8.049583333,6287.883333,0.319322946,-0.981233749,0.00094162,-0.027306968
2018-03-08,2018,10.7,11.11,10.66,11.1,156,2738.97,0.022900763,81.1,3415,10.526,175.8,0.054531636,10.221,192.9,0.085999413,9.9075,142.65,0.120363361,8.813666667,1010.116667,0.259407738,-0.845562394,8.083583333,6289.166667,0.373153408,-0.975195442,0.000900901,-0.03963964
2018-03-09,2018,11.16,11.16,10.85,11.1,147,2786.57,-0.009090909,81.3,3416,10.722,171.8,0.035254617,10.352,189.9,0.072256569,10.002,149.4,0.109778044,8.880833333,714.5833333,0.249882706,-0.794285714,8.118583333,6290.391667,0.36723361,-0.976631026,0.005405405,-0.022522523
2018-03-12,2018,11.33,11.33,11.06,11.06,240,2783.02,0.010752688,80.95,3430,10.866,179.6,0.017853856,10.497,190.1,0.053634372,10.082,155.8,0.097004563,8.947,424.5833333,0.236168548,-0.434739941,8.156166667,6292.258333,0.35602918,-0.961857892,0.024412297,0
2018-03-13,2018,10.95,11.46,10.95,11.38,110,2765.31,0,81.35,3390,11.052,154.2,0.029677886,10.622,188.5,0.071361326,10.1575,158.3,0.120354418,9.017,262.0666667,0.262060552,-0.580259476,8.195666667,6293.158333,0.388538659,-0.9825207,0.007029877,-0.037785589
2018-03-14,2018,11.24,11.32,11.1,11.16,155,2749.48,-0.018181818,81.05,3392,11.16,161.6,0,10.73,191,0.040074557,10.2365,156.55,0.090216383,9.0795,235.75,0.229142574,-0.34252386,8.228,6110.833333,0.356344191,-0.974635211,0.014336918,-0.005376344
2018-03-15,2018,11.17,11.25,11.12,11.16,7013,2747.33,0.010638298,80.95,3419,11.172,1533,-0.001074114,10.849,854.4,0.028666237,10.3185,503.55,0.081552551,9.140166667,350.7666667,0.2209843,18.9933479,8.262833333,6024.441667,0.350626298,0.164091278,0.008064516,-0.003584229
2018-03-16,2018,11.14,11.21,11.01,11.15,517,2752.01,-0.032258065,80,3430,11.182,1607,-0.002861742,10.952,889.4,0.01807889,10.401,527.05,0.072012307,9.196166667,271.1333333,0.212461714,0.906810917,8.298,5902.783333,0.343697276,-0.9124142,0.005381166,-0.012556054
2018-03-19,2018,11.04,11.04,11.04,11.04,0,2712.92,0.019607843,79.5,3303,11.178,1559,-0.012345679,11.022,869.3,0.001633097,10.46,523.9,0.055449331,9.246833333,264.0666667,0.193922244,-1,8.332,5753.783333,0.325012002,-1,0,0
2018-03-20,2018,11.52,11.52,11.52,11.52,255,2716.94,0.028301887,80.5,3326,11.206,1588,0.028020703,11.129,871.1,0.035133435,10.551,528.95,0.091839636,9.302833333,265.7333333,0.238332408,-0.04039137,8.369083333,5665.883333,0.376494837,-0.954993779,0,0
2018-03-21,2018,12.62,12.62,12.62,12.62,0,2711.93,0.02,80.4,3311,11.498,1557,0.097582188,11.329,859.3,0.113955336,10.705,522.6,0.17888837,9.377166667,265.7333333,0.345822299,-1,8.416416667,5575.508333,0.499450479,-1,0,0
2018-03-22,2018,12.31,12.31,12.31,12.31,0,2643.69,0.032786885,80.2,3253,11.728,154.4,0.049624829,11.45,843.7,0.07510917,10.8355,518.3,0.136080476,9.446666667,258.4,0.303105152,-1,8.460666667,5515.183333,0.454968088,-1,0,0
2018-03-23,2018,12.58,12.58,12.58,12.58,0,2588.26,0.035294118,79.55,3214,12.014,51,0.047111703,11.598,829,0.084669771,10.975,509.45,0.146241458,9.52,253.5666667,0.321428571,-1,8.508,5413,0.478608369,-1,0,0
2018-03-26,2018,12.96,12.96,12.96,12.96,0,2658.55,0.027272727,79.45,3184,12.398,51,0.045329892,11.788,805,0.099423142,11.1425,497.55,0.163114202,9.600166667,248.15,0.349976563,-1,8.558583333,5333.191667,0.514269301,-1,0,0
2018-03-27,2018,13.65,13.65,13.65,13.65,0,2612.62,0.01010101,79.35,3229,12.824,0,0.06441048,12.015,794,0.1360799,11.3185,491.25,0.205990193,9.698,247.15,0.407506702,-1,8.614,5229.341667,0.584629673,-1,0,0
2018-03-28,2018,12.96,12.96,12.96,12.96,0,2605,0.025641026,79.4,3235,12.892,0,0.005274589,12.195,778.5,0.062730627,11.4625,484.75,0.130643402,9.783833333,244.15,0.324634175,-1,8.664,5153.316667,0.495844875,-1,0,0
2018-03-29,2018,13.26,13.26,13.26,13.26,0,2640.87,0.015151515,79.5,3281,13.082,0,0.013606482,12.405,77.2,0.068923821,11.627,465.8,0.140448955,9.875666667,240.7333333,0.342694164,-1,8.712916667,5047.558333,0.521878437,-1,0,0
2018-04-02,2018,13.26,13.26,13.26,13.26,0,2581.88,0,69.37483492,3325.868694,13.218,0,0.003177485,12.616,25.5,0.05104629,11.784,457.45,0.125254582,9.967333333,240.5,0.330345796,-1,8.761916667,4997,0.513367509,-1,0,0
2018-04-03,2018,13.27,13.27,13.27,13.27,0,2614.45,0.067164179,80.7,3264,13.28,0,-0.000753012,12.839,25.5,0.033569593,11.9305,447.4,0.112275261,10.06116667,236.4666667,0.318932529,-1,8.81075,4903.475,0.506114689,-1,0,0
2018-04-04,2018,13.02,13.02,13.02,13.02,0,2644.69,0,79.9,3253,13.154,0,-0.010187015,12.989,0,0.002386635,12.059,435.55,0.079691517,10.14883333,235.5833333,0.282906081,-1,8.85825,4821.458333,0.469816273,-1,0,0
2018-04-05,2018,12.61,12.61,12.61,12.61,0,2662.84,-0.017857143,80.55,3348,13.084,0,-0.036227453,12.988,0,-0.029103788,12.1585,429.65,0.037134515,10.22783333,235.5833333,0.232910196,-1,8.902,4762.683333,0.41653561,-1,0,0
2018-04-06,2018,12.96,12.96,12.96,12.96,0,2604.47,0.032258065,81.2,3322,13.024,0,-0.004914005,13.053,0,-0.007124799,12.2515,421.85,0.057829654,10.31383333,229.5,0.256564808,-1,8.948166667,4675.025,0.448341373,-1,0,0
2018-04-09,2018,13.3,13.3,13.3,13.3,0,2613.16,0.012987013,82.1,3333,13.032,0,0.020564764,13.125,0,0.013333333,12.3615,414.5,0.075921207,10.40483333,228.3833333,0.278252094,-1,8.993916667,4538.908333,0.478777322,-1,0,0
2018-04-10,2018,13.34,13.34,13.34,13.34,0,2656.87,-0.057692308,82.15,3360,13.046,0,0.022535643,13.163,0,0.013446783,12.4755,402.5,0.06929582,10.4975,225.0166667,0.270778757,-1,9.041333333,4396.266667,0.475446099,-1,0,0
2018-04-11,2018,13.39,13.39,13.39,13.39,0,2642.19,0.031746032,82.25,3340,13.12,0,0.020579268,13.137,0,0.019258583,12.576,397,0.064726463,10.58683333,224.0666667,0.264778577,-1,9.089833333,4297,0.473074314,-1,0,0
2018-04-12,2018,13.55,13.55,13.55,13.55,0,2663.99,0.018348624,81.95,3365,13.308,0,0.018184551,13.196,0,0.026826311,12.6955,389.25,0.067307314,10.67666667,223.8333333,0.269122697,-1,9.14075,4228.591667,0.482372891,-1,0,0
2018-04-13,2018,13.9,13.9,13.9,13.9,0,2656.3,0,81.8,3369,13.496,0,0.029934795,13.26,0,0.04826546,12.8325,38.6,0.08318722,10.76716667,221.6666667,0.29096172,-1,9.194333333,4136.975,0.511800747,-1,0,0
2018-04-16,2018,14.11,14.11,14.11,13.95,8,2677.84,0.064516129,81.85,3364,13.626,1.6,0.023778071,13.329,0.8,0.046590142,12.9725,13.15,0.075351706,10.854,218.5,0.285240464,-0.963386728,9.248916667,4041.125,0.508284754,-0.998020353,0.011469534,0.011469534
2018-04-17,2018,13.7,13.7,13.7,13.7,0,2706.39,-0.027522936,81.15,3407,13.698,1.6,0.000146007,13.372,0.8,0.024528866,13.1055,13.15,0.045362634,10.93683333,214.9333333,0.25264778,-1,9.303083333,3916.641667,0.472630042,-1,0,0
2018-04-18,2018,13.85,13.85,13.85,13.85,50,2708.64,0.015873016,81.3,3418,13.79,11.6,0.004350979,13.455,5.8,0.029357116,13.222,2.9,0.047496597,11.01783333,213.9666667,0.25705296,-0.766318741,9.35875,3771.883333,0.479898491,-0.986744023,0,0
2018-04-19,2018,13.42,13.42,13.42,13.42,0,2693.13,0,81.8,3412,13.764,11.6,-0.024992735,13.536,5.8,-0.00856974,13.262,2.9,0.011913739,11.08433333,211.3166667,0.21071783,-1,9.411083333,3685.391667,0.425978235,-1,0,0
2018-04-20,2018,12.77,12.77,12.77,13.01,3,2670.14,-0.033333333,81.8,3419,13.586,12.2,-0.042396585,13.541,6.1,-0.039214238,13.297,3.05,-0.021583816,11.1475,207.6333333,0.16707782,-0.985551453,9.458083333,3593.283333,0.375542966,-0.999165109,-0.018447348,-0.018447348
2018-04-23,2018,12.95,12.95,12.79,12.85,60,2670.29,0.015625,81.95,3440,13.366,22.6,-0.038605417,13.496,12.1,-0.047866034,13.3105,6.05,-0.034596747,11.2105,203.6833333,0.146246822,-0.705425088,9.502583333,3499.241667,0.352263858,-0.982853428,0.007782101,-0.004669261
2018-04-24,2018,12.96,12.96,12.96,13.18,28,2634.56,0.031746032,81.8,3435,13.262,28.2,-0.006183079,13.48,14.9,-0.022255193,13.3215,7.45,-0.010621927,11.2805,201.9166667,0.168387926,-0.861328931,9.548583333,3411.416667,0.38030947,-0.991792266,-0.016691958,-0.016691958
2018-04-25,2018,13,13,13,13.21,20,2639.4,0.034883721,81.8,3417,13.134,22.2,0.005786508,13.462,16.9,-0.018719358,13.2995,8.45,-0.006729576,11.353,199.9333333,0.163569101,-0.899966656,9.593,3322.4,0.377045763,-0.993980255,-0.015897048,-0.015897048
2018-04-26,2018,13.44,13.44,13.44,13.44,0,2666.94,0.022058824,81.7,3442,13.138,22.2,0.022986756,13.451,16.9,-0.000817783,13.3235,8.45,0.008743949,11.42266667,197.7666667,0.176607914,-1,9.639,3249.783333,0.394335512,-1,0,0
2018-04-27,2018,13.51,13.51,13.51,13.51,0,2669.91,0.012048193,81.8,3455,13.238,21.6,0.02054691,13.412,16.9,0.007306889,13.336,8.45,0.013047391,11.49366667,196.9833333,0.175429947,-1,9.687,3149.65,0.394652627,-1,0,0
2018-04-30,2018,13.55,13.55,13.55,13.55,0,2648.05,0.015384615,85.2,3474,13.378,9.6,0.012856929,13.372,16.1,0.013311397,13.3505,8.45,0.014943261,11.5705,195.6333333,0.17108163,-1,9.735583333,3064.316667,0.391801553,-1,0,0
2018-05-01,2018,13.34,13.34,13.34,13.34,0,2654.8,-0.04,85.3,3325.868694,13.41,4,-0.005219985,13.336,16.1,0.00029994,13.354,8.45,-0.001048375,11.642,194.4166667,0.145851228,-1,9.783833333,2914.716667,0.363473758,-1,0,0
2018-05-02,2018,13.02,13.02,13.02,13.02,0,2635.67,-0.01980198,85.1,3497,13.372,0,-0.026323661,13.253,11.1,-0.017580925,13.354,8.45,-0.025011233,11.71266667,192.6166667,0.111617053,-1,9.830666667,2809.45,0.324426963,-1,0,0
2018-05-03,2018,12.88,12.88,12.88,12.92,4,2629.73,-0.066666667,85.2,3472,13.268,0.8,-0.02622852,13.203,11.5,-0.021434522,13.3695,8.65,-0.033621302,11.7785,191.5,0.096913868,-0.979112272,9.877083333,2740.141667,0.308078464,-0.998540221,-0.003095975,-0.003095975
2018-05-04,2018,12.98,12.98,12.98,12.98,0,2663.42,0.006578947,85.25,3497,13.162,0.8,-0.013827686,13.2,11.2,-0.016666667,13.3705,8.65,-0.029206088,11.84316667,191.05,0.095990656,-1,9.923666667,2631.941667,0.30798428,-1,0,0
2018-05-07,2018,13.58,13.58,13.58,13.58,0,2672.63,0,85.25,3522,13.168,0.8,0.031287971,13.273,5.2,0.023129662,13.3845,8.65,0.014606448,11.916,190.85,0.139644176,-1,9.97275,2531.333333,0.361710662,-1,0,0
2018-05-08,2018,13.56,13.56,13.56,13.56,0,2671.92,0,86.75,3511,13.212,0.8,0.026339691,13.311,2.4,0.018706333,13.3955,8.65,0.012280243,11.98433333,188.9833333,0.131477206,-1,10.02325,2440.883333,0.352854613,-1,0,0
2018-05-09,2018,14.03,14.03,14.03,13.96,2,2697.79,0.02173913,87.1,3524,13.4,1.2,0.041791045,13.386,0.6,0.042880622,13.424,8.75,0.039928486,12.0525,188.0166667,0.15826592,-0.989362645,10.07725,2364.2,0.385298569,-0.999154048,0.005014327,0.005014327
2018-05-10,2018,14.57,14.57,14.57,14.57,0,2723.07,0.038834951,88.1,3528,13.73,0.4,0.061179898,13.499,0.6,0.07933921,13.475,8.75,0.081261596,12.13566667,184.85,0.200593292,-1,10.13666667,2254.208333,0.437356133,-1,0,0
2018-05-11,2018,14.7,14.7,14.7,14.6,3,2727.72,0.007874016,88.45,3530,14.054,1,0.038850149,13.608,0.9,0.072898295,13.51,8.9,0.080680977,12.22033333,183.6833333,0.194730095,-0.983667544,10.19675,2191.833333,0.431828769,-0.998631283,0.006849315,0.006849315
2018-05-14,2018,14.6,14.6,14.6,14.6,0,2730.13,-0.023809524,89.65,3530,14.258,1,0.023986534,13.713,0.9,0.064683147,13.5425,8.5,0.078087502,12.30533333,182.9,0.186477408,-1,10.257,2083.625,0.423418153,-1,0,0
2018-05-15,2018,14.64,14.64,14.64,14.29,4,2711.45,0.017647059,89.5,3529,14.404,1.8,-0.007914468,13.808,1.3,0.0349073,13.572,8.7,0.052903036,12.37916667,181.9166667,0.154358802,-0.97801191,10.31225,1954.666667,0.385730563,-0.997953615,0.024492652,0.024492652
