date,year,open,high,low,ets_price,volume,sp500_close,carbon_index,coal_price,stoxx50,close_ma5,volume_ma5,close_ma5_ratio,close_ma10,volume_ma10,close_ma10_ratio,close_ma20,volume_ma20,close_ma20_ratio,close_ma60,volume_ma60,close_ma60_ratio,volume_ma60_ratio,close_ma120,volume_ma120,close_ma120_ratio,volume_ma120_ratio,high_close_ratio,low_close_ratio
2017-02-23,2017,5.04,5.28,5.04,5.34,46,2363.81,0.009259259,82.1,3330,5.098,98.8,0.047469596,5.063,110.5,0.054710646,5.122,74.95,0.042561499,5.1935,3263.133333,0.028208337,-0.98590312,5.248333333,6383.158333,0.017465862,-0.992793536,-0.011235955,-0.056179775
2017-02-24,2017,5.28,5.39,5.28,5.38,154,2367.34,0,82.1,3307,5.18,67.8,0.038610039,5.089,97.3,0.057182158,5.145,77.3,0.045675413,5.208833333,3056.55,0.032860845,-0.949616398,5.259166667,6384.441667,0.022975757,-0.975878862,0.001858736,-0.018587361
2017-02-27,2017,5.41,5.41,5.31,5.19,31,2369.75,0.027210884,78.65,3311,5.202,72.8,-0.002306805,5.118,97.5,0.014067995,5.1465,76.15,0.008452346,5.223666667,2770.666667,-0.006445026,-0.988811357,5.268416667,6384.7,-0.014884295,-0.995144643,0.04238921,0.023121387
2017-02-28,2017,5.26,5.3,5.15,5.23,182,2363.64,-0.009803922,77.9,3324,5.24,96.4,-0.001908397,5.128,113.2,0.019890796,5.1405,80.4,0.017410758,5.238,2425.466667,-0.0015273,-0.924962894,5.278416667,6386.216667,-0.009172574,-0.971501124,0.013384321,-0.015296367
2017-03-01,2017,5.31,5.88,5.31,5.9,675,2395.96,0.05,78.8,3387,5.408,217.6,0.090976331,5.212,165.2,0.13200307,5.172,112.05,0.140757927,5.261333333,2185.166667,0.121388748,-0.691099077,5.294083333,6391.841667,0.114451668,-0.894396633,-0.003389831,-0.1
2017-03-02,2017,5.98,5.98,5.45,5.46,195,2381.92,-0.025974026,77.95,3386,5.432,247.4,0.005154639,5.265,173.1,0.037037037,5.184,120.8,0.053240741,5.280666667,1942.816667,0.033960359,-0.899630262,5.306416667,6393.466667,0.028942946,-0.969500115,0.095238095,-0.001831502
2017-03-03,2017,5.42,5.7,5.42,5.59,246,2383.12,0.0390625,76.9,3404,5.474,265.8,0.021191085,5.327,166.8,0.049371128,5.206,132.7,0.073761045,5.297,1690,0.055314329,-0.85443787,5.3185,6395.491667,0.051048228,-0.961535404,0.019677996,-0.030411449
2017-03-06,2017,5.5,5.5,5.47,5.48,1504,2375.31,-0.005464481,76.8,3388,5.532,560.4,-0.009399855,5.367,316.6,0.021054593,5.2255,204.95,0.048703473,5.314,1498.9,0.031238239,0.003402495,5.327833333,6408.025,0.028560703,-0.765294299,0.003649635,-0.001824818
2017-03-07,2017,5.52,5.52,5.37,5.37,192,2368.39,-0.048387097,75.8,3380,5.56,562.4,-0.034172662,5.4,329.4,-0.005555556,5.236,214.55,0.025592055,5.322333333,1203.8,0.008955972,-0.840505067,5.335916667,6409.608333,0.006387531,-0.970044972,0.027932961,0
2017-03-08,2017,5.3,5.31,5.21,5.23,241,2362.98,-0.009174312,76.1,3394,5.426,475.6,-0.036122374,5.417,346.6,-0.034520953,5.237,226.6,-0.001336643,5.329666667,955.85,-0.018700356,-0.747868389,5.344833333,6411.616667,-0.021484923,-0.962411976,0.015296367,-0.003824092
2017-03-09,2017,5.15,5.17,5.12,5.12,223,2364.87,-0.014285714,74.7,3410,5.358,481.2,-0.04441956,5.395,364.3,-0.050973123,5.229,237.4,-0.020845286,5.3315,656.0666667,-0.039669887,-0.660095519,5.352416667,6413.35,-0.043422753,-0.965228781,0.009765625,0
2017-03-10,2017,5.12,5.12,5.08,5.16,87,2372.6,-0.010416667,75.35,3421,5.272,449.4,-0.02124431,5.373,357.6,-0.039642658,5.231,227.45,-0.013572931,5.336833333,410.3333333,-0.033134505,-0.787977254,5.358583333,6414.075,-0.037058924,-0.98643608,-0.007751938,-0.015503876
2017-03-13,2017,5.15,5.17,5.15,5.15,5,2373.47,0.027777778,75.85,3418,5.206,149.6,-0.010756819,5.369,355,-0.040789719,5.2435,226.25,-0.017831601,5.3405,234.95,-0.035670817,-0.978718876,5.363666667,6414.033333,-0.039835933,-0.999220459,0.003883495,0
2017-03-14,2017,5.17,5.19,5.09,5.1,301,2365.45,-0.026086957,75.25,3398,5.152,171.4,-0.010093168,5.356,366.9,-0.047796863,5.242,240.05,-0.027088897,5.340333333,238.85,-0.045003433,0.26020515,5.367666667,6335.875,-0.049866485,-0.95249275,0.017647059,-0.001960784
2017-03-15,2017,5.09,5.2,5.09,5.19,53,2385.26,0.011235955,75.15,3409,5.144,133.8,0.008942457,5.285,304.7,-0.017975402,5.2485,234.95,-0.011146042,5.3395,238.2666667,-0.027998876,-0.777560157,5.374,6242.416667,-0.034238928,-0.991509698,0.001926782,-0.019267823
2017-03-16,2017,5.15,5.19,5.09,5.14,192,2381.38,-0.014925373,74.7,3439,5.148,127.6,-0.001554002,5.253,304.4,-0.021511517,5.259,238.75,-0.022627876,5.328333333,206.75,-0.035345637,-0.071342201,5.375583333,6040.508333,-0.043824701,-0.968214596,0.009727626,-0.009727626
2017-03-17,2017,5.12,5.15,5.12,5.13,390,2378.25,-0.028301887,74.85,3455,5.142,188.2,-0.002333722,5.207,318.8,-0.014787786,5.267,242.8,-0.026011012,5.3125,212.7333333,-0.034352941,0.833281103,5.3765,5878.908333,-0.04584767,-0.933661153,0.003898635,-0.001949318
2017-03-20,2017,5.11,5.12,4.97,4.99,429,2373.47,-0.027027027,74.15,3365,5.11,273,-0.023483366,5.158,211.3,-0.032570764,5.2625,263.95,-0.051781473,5.291833333,219.1,-0.057037574,0.958010041,5.37675,5764.108333,-0.071930069,-0.925573918,0.026052104,-0.004008016
2017-03-21,2017,4.98,4.98,4.98,4.93,21,2344.02,-0.056603774,73.8,3350,5.076,217,-0.028762805,5.114,194.2,-0.035979664,5.257,261.8,-0.062202777,5.2685,219.0833333,-0.064249786,-0.904146063,5.373583333,5647.583333,-0.082548889,-0.996281595,0.010141988,0.010141988
2017-03-22,2017,4.87,4.89,4.85,4.96,21,2348.45,0,73.65,3348,5.03,210.6,-0.013916501,5.087,172.2,-0.024965599,5.252,259.4,-0.055597867,5.245666667,218.8333333,-0.054457648,-0.904036558,5.3715,5562.066667,-0.076608024,-0.996224425,-0.014112903,-0.022177419
2017-03-23,2017,4.98,4.99,4.94,4.97,180,2345.96,0.026315789,73.8,3376,4.996,208.2,-0.005204163,5.072,167.9,-0.02011041,5.2335,266.1,-0.050348715,5.2225,221.2666667,-0.048348492,-0.186501958,5.36725,5444.641667,-0.074013694,-0.966939973,0.004024145,-0.006036217
2017-03-24,2017,4.96,4.96,4.72,4.76,188,2343.98,-0.074766355,73.45,3370,4.922,167.8,-0.03291345,5.032,178,-0.054054054,5.2025,267.8,-0.085055262,5.192666667,223.95,-0.083322634,-0.160526903,5.358083333,5233.416667,-0.111622626,-0.964077005,0.042016807,-0.008403361
2017-03-27,2017,4.63,4.63,4.63,4.63,0,2341.59,-0.0625,73.55,3362,4.85,82,-0.045360825,4.98,177.5,-0.070281124,5.1745,266.25,-0.105227558,5.167833333,222.6,-0.104073274,-1,5.34925,5113.766667,-0.134458102,-1,0,0
2017-03-28,2017,4.73,4.73,4.73,4.73,0,2358.57,0.161290323,73.7,3391,4.81,77.8,-0.016632017,4.943,147.4,-0.04309124,5.1495,257.15,-0.08146422,5.156166667,219.9166667,-0.082651841,-1,5.3415,5033.9,-0.114480951,-1,0,0
2017-03-29,2017,4.75,4.75,4.75,4.75,0,2361.13,0.006896552,73.7,3399,4.768,73.6,-0.003775168,4.899,142.1,-0.03041437,5.092,223.4,-0.067164179,5.14,216.3166667,-0.075875486,-1,5.335833333,4949.008333,-0.109792285,-1,0,0
2017-03-30,2017,4.91,4.91,4.91,4.91,500,2368.06,0.010309278,73.7,3411,4.756,137.6,0.032380151,4.876,172.9,0.006972929,5.0645,238.65,-0.030506467,5.133666667,218.4333333,-0.043568599,1.289027926,5.33075,4872.766667,-0.078928856,-0.897388889,0,0
2017-03-31,2017,4.68,4.68,4.68,4.68,0,2362.72,0.020618557,74.2,3426,4.74,100,-0.012658228,4.831,133.9,-0.031256469,5.019,226.35,-0.067543335,5.1275,216.3833333,-0.0872745,-1,5.322666667,4795.883333,-0.120741483,-1,0,0
2017-04-03,2017,4.86,4.86,4.86,4.86,0,2358.84,0,76.8,3406,4.786,100,0.015461763,4.818,91,0.00871731,4.988,151.15,-0.025661588,5.120666667,214.6333333,-0.05090483,-1,5.31475,4726.241667,-0.085563761,-1,0,0
2017-04-04,2017,4.79,4.79,4.79,4.64,9,2360.16,0,76.15,3409,4.768,101.8,-0.026845638,4.789,89.8,-0.031112967,4.9515,142,-0.062910229,5.106166667,211.8666667,-0.09129484,-0.957520453,5.3045,4655.591667,-0.125270996,-0.998066841,0.032327586,0.032327586
2017-04-05,2017,4.81,4.81,4.81,4.81,0,2352.95,0,77.25,3401,4.78,101.8,0.006276151,4.774,87.7,0.007540846,4.9305,129.95,-0.024439712,5.094333333,209.1666667,-0.055813649,-1,5.295,4549.525,-0.091595845,-1,0,0
2017-04-06,2017,5.05,5.05,5.05,5.05,0,2357.49,-0.007874016,77.8,3423,4.808,1.8,0.050332779,4.782,69.7,0.056043496,4.927,118.8,0.024964481,5.0945,206.65,-0.00873491,-1,5.289833333,4424.791667,-0.045338542,-1,0,0
2017-04-07,2017,4.88,4.88,4.88,4.88,0,2355.54,-0.013513514,76.65,3423,4.848,1.8,0.00660066,4.794,50.9,0.017939091,4.913,114.45,-0.006716874,5.091833333,197.6333333,-0.041602566,-1,5.284,4343.058333,-0.076457229,-1,0,0
2017-04-10,2017,4.78,4.78,4.78,4.78,0,2357.16,-0.044117647,75.5,3416,4.832,1.8,-0.010761589,4.809,50.9,-0.00603036,4.8945,114.2,-0.023393605,5.093166667,193,-0.061487614,-1,5.27475,4266.225,-0.093795914,-1,0,0
2017-04-11,2017,4.85,4.85,4.85,4.86,2,2353.78,-0.013513514,75.1,3399,4.876,0.4,-0.003281378,4.822,51.1,0.007880547,4.8825,99.25,-0.004608295,5.090833333,192.1666667,-0.045342937,-0.989592368,5.266833333,4208.825,-0.077244391,-0.999524808,-0.002057613,-0.002057613
2017-04-12,2017,4.92,4.92,4.92,4.92,0,2344.93,0.033333333,74.9,3401,4.898,0.4,0.004491629,4.839,51.1,0.016738996,4.869,96.6,0.01047443,5.092166667,188.7,-0.0338101,-1,5.259416667,4124.116667,-0.06453504,-1,0,0
2017-04-13,2017,4.94,4.94,4.94,4.94,0,2328.95,0,75.45,3377,4.876,0.4,0.013125513,4.842,1.1,0.02023957,4.859,87,0.016670097,5.087833333,187.0333333,-0.029056245,-1,5.251083333,4043.875,-0.059241744,-1,0,0
2017-04-17,2017,4.94,4.94,4.94,4.94,0,2349.01,0,75.45,3325.868694,4.888,0.4,0.010638298,4.868,1.1,0.014790468,4.8495,67.5,0.018661718,5.079833333,185.4833333,-0.02752715,-1,5.243833333,3943.316667,-0.057941074,-1,0,0
2017-04-18,2017,4.85,4.85,4.85,4.85,0,2342.19,-0.0625,75.65,3351,4.902,0.4,-0.010607915,4.867,1.1,-0.003492911,4.8425,46.05,0.001548787,5.072166667,143.2666667,-0.043801137,-1,5.23525,3888.366667,-0.073587699,-1,0,0
2017-04-19,2017,4.9,4.9,4.9,4.82,2,2338.17,-0.028985507,75.3,3355,4.894,0.4,-0.015120556,4.885,0.4,-0.013306039,4.837,45.1,-0.003514575,5.068,137.55,-0.048934491,-0.985459833,5.22625,3827.766667,-0.0777326,-0.999477502,0.01659751,0.01659751
2017-04-20,2017,4.8,4.8,4.8,4.74,2,2355.84,-0.042857143,75.55,3376,4.858,0.8,-0.024289831,4.878,0.6,-0.028290283,4.826,44.15,-0.017820141,5.064166667,130.2,-0.064011848,-0.984639017,5.2155,3764.791667,-0.091170549,-0.999468762,0.012658228,0.012658228
2017-04-21,2017,4.7,4.7,4.7,4.56,6,2348.69,-0.028169014,75.45,3377,4.782,2,-0.04642409,4.829,1.2,-0.055705115,4.8055,35.45,-0.051087296,5.053666667,125.5,-0.097684849,-0.952191235,5.2015,3634.541667,-0.123329809,-0.998349173,0.030701754,0.030701754
2017-04-24,2017,4.63,4.63,4.63,4.63,0,2374.15,0.013333333,75.25,3510,4.72,2,-0.019067797,4.804,1.2,-0.036219817,4.799,26.05,-0.03521567,5.048833333,123.7166667,-0.082956459,-1,5.185916667,3489.733333,-0.107197378,-1,0,0
2017-04-25,2017,4.49,4.49,4.49,4.49,0,2388.61,0.03125,75.25,3521,4.648,2,-0.033993115,4.775,1.2,-0.059685864,4.792,26.05,-0.063021703,5.037666667,122.8166667,-0.108714352,-1,5.169916667,3416.191667,-0.131514048,-1,0,0
2017-04-26,2017,4.6,4.6,4.6,4.6,0,2387.45,-0.009803922,75.35,3515,4.604,1.6,-0.00086881,4.749,1,-0.031375026,4.7855,26.05,-0.03876293,5.025166667,121.2,-0.084607476,-1,5.156333333,3331.066667,-0.107893206,-1,0,0
2017-04-27,2017,4.54,4.54,4.54,4.54,0,2388.77,0.018181818,75.9,3501,4.564,1.2,-0.005258545,4.711,1,-0.036298026,4.775,26.05,-0.04921466,5.013,120.5,-0.094354678,-1,5.142916667,3221.233333,-0.117232439,-1,0,0
2017-04-28,2017,4.56,4.56,4.56,4.56,0,2384.2,0.02484472,75.5,3508,4.564,0,-0.000876424,4.673,1,-0.024181468,4.7575,1.05,-0.0415134,5.002,120.1666667,-0.088364654,-1,5.129833333,3121.575,-0.111082231,-1,0,0
2017-05-01,2017,4.56,4.56,4.56,4.56,0,2388.33,0,74.3,3325.868694,4.55,0,0.002197802,4.635,1,-0.01618123,4.7515,1.05,-0.040303062,4.992166667,120.0333333,-0.086568958,-1,5.1185,3051.658333,-0.109113998,-1,0,0
2017-05-02,2017,4.51,4.51,4.51,4.44,10,2391.17,0,74.3,3526,4.54,2,-0.022026432,4.594,2,-0.033521985,4.7305,1.55,-0.061409999,4.981333333,119.2166667,-0.108672377,-0.916119111,5.10825,2958.25,-0.130817795,-0.996619623,0.015765766,0.015765766
2017-05-03,2017,4.39,4.39,4.39,4.39,0,2388.13,0.015384615,74.15,3531,4.498,2,-0.024010671,4.551,1.8,-0.03537684,4.718,1.1,-0.069520983,4.9685,119.2166667,-0.116433531,-1,5.09975,2858.425,-0.139173489,-1,0,0
2017-05-04,2017,4.51,4.51,4.51,4.51,0,2389.52,0.103448276,73.55,3576,4.492,2,0.004007124,4.528,1.6,-0.003975265,4.703,1.1,-0.041037636,4.956833333,119.2166667,-0.090144918,-1,5.0895,2764.108333,-0.113861872,-1,0,0
2017-05-05,2017,4.57,4.57,4.57,4.57,0,2399.29,0.032258065,73.5,3614,4.494,2,0.016911437,4.529,1,0.009052771,4.679,1.1,-0.023295576,4.945,119.1,-0.075834176,-1,5.081333333,2680.541667,-0.100629756,-1,0,0
2017-05-08,2017,4.42,4.42,4.42,4.42,0,2399.38,-0.018867925,72.7,3601,4.466,2,-0.010300045,4.508,1,-0.019520852,4.656,1.1,-0.050687285,4.933333333,114.3333333,-0.104054054,-1,5.069,2550.35,-0.128033143,-1,0,0
2017-05-09,2017,4.4,4.4,4.4,4.51,22,2396.92,0,72.8,3613,4.48,4.4,0.006696429,4.51,3.2,0,4.6425,2.2,-0.028540657,4.926833333,114.2166667,-0.084604716,-0.807383628,5.060083333,2466.125,-0.108710331,-0.991079122,-0.024390244,-0.024390244
2017-05-10,2017,4.45,4.45,4.45,4.45,0,2399.63,0,73.1,3606,4.492,4.4,-0.009349955,4.495,3.2,-0.010011123,4.622,2.1,-0.037213328,4.9155,113.8,-0.094700437,-1,5.0515,2391.666667,-0.119073543,-1,0,0
2017-05-11,2017,4.39,4.39,4.39,4.34,2,2394.44,-0.083333333,72.65,3585,4.458,4.8,-0.026469269,4.475,3.4,-0.030167598,4.593,2.2,-0.055083823,4.9035,111.25,-0.114917916,-0.982022472,5.04175,2341.4,-0.139187782,-0.99914581,0.011520737,0.011520737
2017-05-12,2017,4.32,4.32,4.32,4.45,1,2390.9,0.005617978,72.7,3601,4.434,5,0.00360848,4.464,3.5,-0.003136201,4.5685,2.25,-0.025938492,4.8955,109.3333333,-0.091001941,-0.990853659,5.033916667,2249.475,-0.11599649,-0.999555452,-0.029213483,-0.029213483
2017-05-15,2017,4.38,4.38,4.38,4.38,0,2402.32,-0.03030303,72.75,3611,4.426,5,-0.010393131,4.446,3.5,-0.014844804,4.5405,2.25,-0.03534853,4.885666667,104.1833333,-0.103500034,-1,5.025916667,2163.475,-0.128517186,-1,0,0
2017-05-16,2017,4.53,4.53,4.53,4.53,0,2400.67,0.015873016,73.25,3621,4.43,0.6,0.022573363,4.455,2.5,0.016835017,4.5245,2.25,0.001215604,4.8765,104.0833333,-0.07105506,-1,5.022,2056.35,-0.097968937,-1,0,0
2017-05-17,2017,4.57,4.57,4.57,4.57,0,2357.03,-0.008196721,73.55,3562,4.454,0.6,0.026044005,4.473,2.5,0.02168567,4.512,2.15,0.01285461,4.868666667,103.0166667,-0.061344653,-1,5.020583333,1921.8,-0.089747207,-1,0,0
2017-05-18,2017,4.76,4.76,4.76,4.76,0,2365.72,0.014925373,74.1,3541,4.538,0.2,0.048920229,4.498,2.5,0.05824811,4.513,2.05,0.054730778,4.863666667,101.8666667,-0.021314509,-1,5.02225,1808.875,-0.052217632,-1,0,0
2017-05-19,2017,4.89,4.89,4.89,4.85,32,2381.73,0.054545455,74.2,3566,4.618,6.4,0.050238198,4.526,5.7,0.07158639,4.5275,3.35,0.071231364,4.8555,101.6333333,-0.001132736,-0.68514267,5.0245,1682.383333,-0.034729824,-0.980979365,0.008247423,0.008247423
2017-05-22,2017,4.9,4.9,4.9,4.9,0,2394.02,0.024390244,74.95,3561,4.722,6.4,0.037695892,4.574,5.7,0.071272409,4.541,3.35,0.079057476,4.8475,99.06666667,0.010830325,-1,5.028166667,1577.808333,-0.025489741,-1,0,0
2017-05-23,2017,4.75,4.75,4.75,4.75,0,2398.42,-0.014492754,74.25,3581,4.766,6.4,-0.003357113,4.598,3.5,0.033057851,4.554,3.35,0.043039087,4.840166667,98.55,-0.018628835,-1,5.031916667,1434.608333,-0.056025703,-1,0,0
2017-05-24,2017,4.91,4.91,4.91,4.91,0,2404.39,-0.016949153,74.25,3568,4.834,6.4,0.015721969,4.644,3.5,0.057278208,4.5695,3.35,0.074515811,4.834833333,95.51666667,0.015546899,-1,5.036416667,1260.491667,-0.025100518,-1,0,0
2017-05-25,2017,4.98,4.98,4.98,4.98,0,2415.07,0.058823529,74.2,3566,4.878,6.4,0.020910209,4.708,3.3,0.057774002,4.5915,3.35,0.084612872,4.8195,84.26666667,0.03330221,-1,5.040416667,1134.716667,-0.011986443,-1,0,0
2017-05-26,2017,5.19,5.19,5.19,5.19,0,2415.82,0.071428571,74.2,3561,4.946,0,0.049332794,4.782,3.2,0.08531995,4.623,3.35,0.122647631,4.815,81.01666667,0.07788162,-1,5.047833333,1011.916667,0.028163899,-1,0,0
2017-05-29,2017,5.17,5.17,5.17,5.17,0,2750.706582,0.020618557,76.2,3562,5,0,0.034,4.861,3.2,0.063567167,4.6535,3.35,0.110991727,4.808,76.91666667,0.075291181,-1,5.0525,883.4583333,0.023255814,-1,0,0
2017-05-30,2017,5.14,5.14,5.14,5.14,0,2412.91,-0.025641026,77.75,3547,5.078,0,0.012209531,4.922,3.2,0.044290939,4.6885,2.85,0.096299456,4.802333333,51.85,0.070313042,-1,5.058166667,775.375,0.016178457,-1,0,0
2017-05-31,2017,4.98,4.98,4.98,4.98,0,2411.8,-0.034482759,76.55,3553,5.092,0,-0.021995287,4.963,3.2,0.003425348,4.718,2.85,0.055532005,4.795833333,48.65,0.03840139,-1,5.059083333,626.225,-0.015631949,-1,0,0
2017-06-01,2017,5.08,5.08,5.08,5.08,0,2430.06,0.019607843,77.3,3562,5.112,0,-0.006259781,4.995,3.2,0.017017017,4.7465,2.85,0.070262299,4.793333333,44.63333333,0.059805285,-1,5.0615,500.2416667,0.003655043,-1,0,0
2017-06-02,2017,5.16,5.16,5.16,5.16,0,2439.07,0.029850746,77.5,3581,5.106,0,0.010575793,5.026,0,0.026661361,4.776,2.85,0.08040201,4.794,40.91666667,0.076345432,-1,5.06275,348.4916667,0.019208928,-1,0,0
2017-06-05,2017,5.17,5.17,5.17,5.17,0,2436.1,0.05,77.85,3570,5.106,0,0.012534273,5.053,0,0.023154562,4.8135,2.85,0.074062532,4.794166667,39.46666667,0.078393881,-1,5.0655,224.9,0.02062975,-1,0,0
2017-06-06,2017,4.97,4.97,4.97,4.97,0,2429.33,-0.068965517,77.4,3548,5.072,0,-0.02011041,5.075,0,-0.020689655,4.8365,1.75,0.027602605,4.791166667,39.38333333,0.037325634,-1,5.065833333,137.1666667,-0.018917585,-1,0,0
2017-06-07,2017,4.87,4.87,4.87,4.87,0,2433.14,-0.020833333,77.85,3543,5.05,0,-0.035643564,5.071,0,-0.039637152,4.8575,1.75,0.00257334,4.787333333,34.36666667,0.01726779,-1,5.063833333,136.6083333,-0.038277984,-1,0,0
2017-06-08,2017,5.04,5.04,5.04,5.04,0,2433.79,0.041666667,78.5,3561,5.042,0,-0.000396668,5.077,0,-0.007287768,4.8925,1.65,0.030148186,4.784833333,33.48333333,0.053328225,-1,5.062166667,135.875,-0.004378889,-1,0,0
2017-06-09,2017,5.04,5.04,5.04,5.04,0,2431.77,0.009174312,78.55,3579,5.018,0,0.004384217,5.062,0,-0.004346108,4.922,1.6,0.023973994,4.783166667,30.28333333,0.053695251,-1,5.05575,118.5166667,-0.003115265,-1,0,0
2017-06-12,2017,5.04,5.04,5.04,4.91,9,2429.39,-0.013157895,78.65,3545,4.966,1.8,-0.011276681,5.036,0.9,-0.025019857,4.9485,2.05,-0.007780135,4.7795,23.93333333,0.027304111,-0.623955432,5.046,118.3333333,-0.026952041,-0.923943662,0.026476578,0.026476578
2017-06-13,2017,5,5,5,5,0,2440.35,-0.014492754,78.75,3555,4.972,1.8,0.005631537,5.022,0.9,-0.004380725,4.972,2.05,0.005631537,4.779666667,16.78333333,0.046098054,-1,5.03575,117.9416667,-0.00709924,-1,0,0
2017-06-14,2017,4.93,4.93,4.93,4.93,1000,2437.92,-0.028571429,78.15,3553,4.984,201.8,-0.010834671,5.017,100.9,-0.01734104,4.99,52.05,-0.012024048,4.779666667,33.1,0.031452681,29.21148036,5.024083333,126.0916667,-0.018726468,6.93073822,0,0
2017-06-15,2017,4.95,4.95,4.95,4.95,1000,2432.46,-0.03030303,78.3,3528,4.966,401.8,-0.003221909,5.004,200.9,-0.010791367,4.9995,102.05,-0.00990099,4.7795,49.41666667,0.035673188,19.23608769,5.012583333,134.125,-0.012485245,6.455731594,0,0
2017-06-16,2017,4.92,4.92,4.92,4.87,2,2433.15,-0.117647059,78.55,3537,4.932,402.2,-0.012570965,4.975,201.1,-0.021105528,5.0005,100.55,-0.02609739,4.777833333,46.45,0.019290473,-0.956942949,5.000166667,133.8583333,-0.026032466,-0.985058831,0.01026694,0.01026694
2017-06-19,2017,4.92,4.92,4.92,4.92,0,2453.46,0,79.15,3576,4.934,400.4,-0.002837454,4.95,201.1,-0.006060606,5.0015,100.55,-0.016295111,4.7805,43.31666667,0.029181048,-1,4.986583333,133.6333333,-0.013352496,-1,0,0
2017-06-20,2017,4.9,4.9,4.9,4.94,11,2437.03,0.032786885,79.05,3555,4.922,402.6,0.00365705,4.947,202.2,-0.001414999,5.011,101.1,-0.014168829,4.785666667,43.5,0.032249077,-0.747126437,4.97675,133.05,-0.007384337,-0.917324314,-0.008097166,-0.008097166
2017-06-21,2017,4.87,4.87,4.87,4.87,0,2435.61,0,79.05,3546,4.91,202.6,-0.00814664,4.947,202.2,-0.015564989,5.009,101.1,-0.02775005,4.788,43.5,0.017126149,-1,4.972083333,131.7083333,-0.0205313,-1,0,0
2017-06-22,2017,4.89,4.89,4.89,4.86,5,2434.5,-0.024096386,78.9,3550,4.892,3.6,-0.006541292,4.929,202.7,-0.013998783,5.003,101.35,-0.02858285,4.789833333,43.58333333,0.014649083,-0.885277247,4.964916667,129.95,-0.021131607,-0.961523663,0.00617284,0.00617284
2017-06-23,2017,4.86,4.86,4.86,4.86,0,2438.3,0,78.85,3534,4.89,3.2,-0.006134969,4.911,202.7,-0.01038485,4.9865,101.35,-0.025368495,4.789,35.25,0.014825642,-1,4.961333333,126.8416667,-0.020424617,-1,0,0
2017-06-26,2017,4.77,4.77,4.77,4.77,0,2439.07,-0.021052632,78.9,3556,4.86,3.2,-0.018518519,4.897,201.8,-0.025934245,4.9665,101.35,-0.039565086,4.7905,35.25,-0.004279303,-1,4.959,125.8166667,-0.038112523,-1,0,0
2017-06-27,2017,4.93,4.93,4.93,4.93,0,2419.38,0.014084507,79.1,3530,4.858,1,0.014820914,4.89,201.8,0.008179959,4.956,101.35,-0.005246166,4.791666667,35.25,0.028869565,-1,4.956166667,124.9416667,-0.005279618,-1,0,0
2017-06-28,2017,4.93,4.93,4.93,4.93,0,2440.69,0.035294118,79.05,3528,4.87,1,0.012320329,4.89,101.8,0.008179959,4.9535,101.35,-0.00474412,4.7965,35.1,0.027832795,-1,4.951333333,123.4833333,-0.004308604,-1,0,0
2017-06-29,2017,5.06,5.06,5.06,5.06,0,2419.7,0.071428571,79,3461,4.91,0,0.030549898,4.901,1.8,0.032442359,4.9525,101.35,0.021706209,4.800666667,35.1,0.054020275,-1,4.9475,122.1333333,0.022738757,-1,0,0
2017-06-30,2017,5.02,5.02,5.02,5.02,0,2423.41,0,79,3431,4.942,0,0.015783084,4.916,1.6,0.021155411,4.9455,101.35,0.0150642,4.800166667,35.1,0.045797021,-1,4.947333333,120.875,0.014688047,-1,0,0
